,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,96154.0,77813.0,4840.0,10959.0,714003.0,182637.0,219238.0,683586.0
2,180080.0,189707.0,4858.0,15085.0,701701.0,169729.0,171022.0,594857.0
3,252674.0,251501.0,2999.0,9511.0,691200.0,88544.0,90240.0,362091.0
4,185945.0,187334.0,3807.0,11657.0,710685.0,146007.0,158409.0,569900.0
5,163263.0,175771.0,4031.0,14091.0,696333.0,160798.0,164484.0,555098.0
6,136736.0,138386.0,4669.0,14993.0,702570.0,179515.0,192941.0,575412.0
7,167489.0,189063.0,3931.0,14363.0,699788.0,175302.0,162469.0,579155.0
8,142304.0,132315.0,4449.0,13801.0,694270.0,162280.0,180190.0,572655.0
9,253393.0,263896.0,2664.0,7318.0,713930.0,42348.0,47980.0,280283.0
10,186884.0,184688.0,4265.0,12035.0,717837.0,160164.0,172183.0,584323.0
11,290930.0,293267.0,2607.0,9343.0,691588.0,77537.0,67576.0,319424.0
12,145445.0,118658.0,4929.0,12677.0,700804.0,149422.0,176721.0,635253.0
13,99310.0,84881.0,4793.0,11664.0,697435.0,196565.0,225210.0,648759.0
14,129376.0,128919.0,5779.0,15682.0,703051.0,173451.0,187349.0,579048.0
15,152382.0,143728.0,4043.0,12181.0,718286.0,174986.0,193676.0,662663.0
16,151301.0,124136.0,4208.0,10685.0,711781.0,138165.0,183780.0,655398.0
17,143146.0,133684.0,4000.0,11081.0,710637.0,135047.0,167401.0,565258.0
18,107617.0,96751.0,5075.0,10957.0,709030.0,164434.0,194629.0,654943.0
