,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,96495.0,77072.0,4969.0,10464.0,703090.0,170498.0,208360.0,672452.0
2,177833.0,184264.0,4528.0,14859.0,715094.0,179962.0,183948.0,608497.0
3,257394.0,253124.0,2815.0,9001.0,691442.0,85222.0,88403.0,334935.0
4,265198.0,279432.0,3294.0,11536.0,697619.0,109926.0,96624.0,436667.0
5,138860.0,139084.0,4792.0,14791.0,694474.0,176441.0,191577.0,566525.0
6,185467.0,184167.0,3426.0,10323.0,717458.0,127131.0,141264.0,531231.0
7,155608.0,152575.0,3949.0,11960.0,712147.0,133040.0,157093.0,540664.0
8,161774.0,138757.0,3910.0,10038.0,715133.0,130883.0,173265.0,623610.0
9,156158.0,163196.0,4497.0,15653.0,709769.0,189335.0,194667.0,632697.0
10,109218.0,98611.0,5082.0,11351.0,704302.0,169893.0,193674.0,640623.0
11,170708.0,193242.0,3960.0,14617.0,705810.0,172611.0,159481.0,573733.0
12,126801.0,127298.0,5829.0,16190.0,696438.0,177092.0,190445.0,581291.0
13,129416.0,112384.0,4555.0,12149.0,709130.0,149593.0,178997.0,584256.0
14,184309.0,182849.0,4358.0,11549.0,692861.0,147286.0,158253.0,561211.0
15,93591.0,79004.0,4562.0,10994.0,712317.0,197108.0,231894.0,670403.0
16,154305.0,148193.0,4096.0,12530.0,709777.0,173347.0,189399.0,652012.0
17,276203.0,281485.0,2550.0,7121.0,703300.0,35171.0,39552.0,237070.0
18,145091.0,119761.0,4775.0,12957.0,694768.0,152392.0,178602.0,630229.0
