,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,175563.0,195505.0,4078.0,15010.0,692847.0,170060.0,163959.0,572429.0
2,165972.0,174564.0,4005.0,14024.0,715817.0,160128.0,156034.0,550763.0
3,346625.0,347083.0,2639.0,7714.0,713413.0,28842.0,25794.0,206574.0
4,210639.0,208323.0,2178.0,6313.0,695569.0,58572.0,68904.0,304247.0
5,219869.0,225411.0,3230.0,10680.0,697397.0,122878.0,123099.0,462835.0
6,200983.0,211337.0,4093.0,13292.0,700151.0,157071.0,157988.0,579997.0
7,102750.0,91860.0,5062.0,11757.0,700045.0,169220.0,198714.0,651350.0
8,146787.0,148068.0,4869.0,14998.0,710899.0,171452.0,183479.0,559625.0
9,120104.0,119763.0,5815.0,15953.0,703923.0,183145.0,198653.0,603486.0
10,158638.0,134738.0,3995.0,9739.0,716089.0,128223.0,172726.0,623386.0
11,96997.0,82954.0,4681.0,11300.0,715669.0,198860.0,231914.0,667695.0
12,120605.0,108714.0,3599.0,10338.0,690666.0,174319.0,202933.0,647430.0
13,101494.0,82476.0,5139.0,10514.0,709014.0,178744.0,212013.0,677428.0
14,206950.0,214861.0,4642.0,13494.0,698947.0,139884.0,141582.0,538114.0
15,149257.0,123498.0,4854.0,12884.0,704944.0,153166.0,179741.0,637979.0
16,182918.0,186477.0,4587.0,14984.0,707725.0,179068.0,178526.0,617581.0
17,159467.0,158794.0,3789.0,12120.0,711825.0,132445.0,151439.0,529594.0
18,118811.0,100072.0,4692.0,12969.0,699989.0,170854.0,208000.0,647593.0
