,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,173304.0,179329.0,4679.0,15257.0,715525.0,180298.0,184906.0,619326.0
2,97801.0,85039.0,4700.0,11616.0,702419.0,196526.0,228088.0,653304.0
3,168204.0,184806.0,4231.0,14901.0,696288.0,171097.0,170485.0,580866.0
4,259397.0,268769.0,2684.0,7294.0,715392.0,40748.0,45463.0,268016.0
5,105782.0,96072.0,5096.0,11330.0,704284.0,170229.0,199999.0,654567.0
6,253250.0,256284.0,3023.0,9770.0,700229.0,92817.0,92011.0,371984.0
7,183400.0,184215.0,3753.0,11502.0,714221.0,145786.0,158758.0,571854.0
8,149044.0,142790.0,4196.0,13003.0,706485.0,148532.0,163466.0,535460.0
9,158461.0,137586.0,3739.0,9866.0,696258.0,122658.0,162477.0,596785.0
10,146640.0,138863.0,3907.0,11853.0,693403.0,169114.0,186579.0,641645.0
11,161323.0,173348.0,4102.0,14607.0,703564.0,175143.0,170429.0,591595.0
12,197493.0,198381.0,4475.0,12025.0,715848.0,151611.0,160274.0,567692.0
13,128920.0,110285.0,4309.0,11088.0,707018.0,145830.0,186362.0,619450.0
14,145933.0,119220.0,4919.0,12795.0,706401.0,151539.0,179382.0,641369.0
15,135274.0,135129.0,4623.0,14685.0,702484.0,179080.0,194569.0,576300.0
16,99794.0,80248.0,5007.0,10997.0,712572.0,181737.0,214824.0,680008.0
17,291776.0,295106.0,2703.0,9576.0,692747.0,79563.0,69577.0,331131.0
18,128633.0,129028.0,5801.0,15918.0,699791.0,174623.0,187849.0,576754.0
