,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,192019.0,202090.0,5082.0,15126.0,714265.0,162992.0,163662.0,587014.0
2,96690.0,84046.0,4613.0,11496.0,692723.0,192573.0,223468.0,643332.0
3,255440.0,265947.0,2789.0,7379.0,692127.0,39365.0,43858.0,269828.0
4,265478.0,265448.0,2888.0,9617.0,710260.0,92398.0,91901.0,363631.0
5,109895.0,98272.0,5045.0,10756.0,709120.0,165209.0,193365.0,654234.0
6,168687.0,186877.0,4136.0,14876.0,712885.0,178896.0,169548.0,596278.0
7,183400.0,184215.0,3753.0,11502.0,714221.0,145786.0,158758.0,571854.0
8,164691.0,176313.0,4169.0,14541.0,691247.0,164313.0,167443.0,562789.0
9,149138.0,122866.0,4239.0,10695.0,708161.0,138670.0,181696.0,644364.0
10,147414.0,139462.0,3968.0,11936.0,700264.0,171560.0,189293.0,648374.0
11,146959.0,140136.0,4261.0,13200.0,712025.0,151882.0,167729.0,554534.0
12,178727.0,175488.0,4082.0,12076.0,715600.0,167755.0,180504.0,598458.0
13,99143.0,79652.0,4988.0,11221.0,713390.0,180116.0,216807.0,682764.0
14,145933.0,119220.0,4919.0,12795.0,706401.0,151539.0,179382.0,641369.0
15,133268.0,134156.0,4589.0,14530.0,692169.0,176713.0,190738.0,568074.0
16,135376.0,123993.0,3949.0,10960.0,699886.0,141613.0,177262.0,582409.0
17,282481.0,287120.0,2695.0,9509.0,698161.0,80029.0,70242.0,330970.0
18,129690.0,129197.0,5782.0,15868.0,702024.0,175522.0,189842.0,577830.0
