,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,126243.0,117939.0,5247.0,14802.0,701063.0,180327.0,201229.0,612502.0
2,157662.0,136239.0,3800.0,9856.0,694833.0,124739.0,164975.0,599537.0
3,176496.0,191269.0,3923.0,13765.0,709781.0,155430.0,147603.0,532842.0
4,235525.0,245161.0,3365.0,11118.0,703509.0,117114.0,113660.0,460001.0
5,135596.0,129410.0,3743.0,11663.0,695727.0,179497.0,199985.0,637840.0
6,302572.0,308169.0,2718.0,7467.0,691457.0,31363.0,33398.0,218871.0
7,152832.0,148181.0,3881.0,11827.0,702843.0,133192.0,156527.0,539160.0
8,262973.0,262897.0,2334.0,8031.0,717212.0,67632.0,65116.0,308377.0
9,179953.0,181458.0,3765.0,11494.0,694683.0,147378.0,160051.0,566003.0
10,138270.0,135774.0,4774.0,14452.0,716799.0,172269.0,191824.0,590404.0
11,165191.0,174668.0,4533.0,16142.0,707292.0,186782.0,189382.0,621830.0
12,105641.0,97739.0,4961.0,11330.0,693900.0,185250.0,209973.0,634966.0
13,165041.0,158152.0,3786.0,10989.0,693247.0,161791.0,179276.0,585293.0
14,210905.0,223148.0,5291.0,15693.0,706446.0,149289.0,142083.0,577329.0
15,122582.0,119785.0,5041.0,13919.0,709965.0,169842.0,187201.0,583379.0
16,101047.0,82652.0,4896.0,11225.0,713444.0,188429.0,220608.0,684805.0
17,97855.0,81011.0,4802.0,11248.0,718274.0,172755.0,210519.0,677012.0
18,148045.0,120846.0,5087.0,13062.0,714454.0,153852.0,182088.0,647955.0
