,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,208110.0,221761.0,5323.0,15975.0,711004.0,154719.0,146736.0,582576.0
2,134445.0,134189.0,4834.0,15112.0,690949.0,178647.0,194252.0,570913.0
3,181374.0,186993.0,3908.0,12647.0,700802.0,162744.0,171980.0,587961.0
4,298301.0,305313.0,2826.0,7608.0,708456.0,32260.0,34719.0,232480.0
5,138570.0,125809.0,3956.0,11352.0,718293.0,177198.0,204085.0,663166.0
6,161102.0,174240.0,4154.0,14403.0,703215.0,174832.0,171217.0,586277.0
7,155841.0,152008.0,3973.0,12033.0,716740.0,134789.0,158546.0,546674.0
8,159865.0,137414.0,3854.0,9930.0,701699.0,127227.0,168825.0,611254.0
9,125604.0,108839.0,4398.0,11409.0,710230.0,152046.0,181824.0,578612.0
10,100804.0,84828.0,4686.0,10656.0,693280.0,201168.0,226259.0,661682.0
11,242350.0,251886.0,3006.0,10424.0,696458.0,111226.0,104793.0,420179.0
12,173865.0,184103.0,4351.0,15247.0,710892.0,171390.0,172583.0,590072.0
13,127540.0,128004.0,5577.0,15560.0,693089.0,170377.0,182475.0,570651.0
14,173461.0,168452.0,3914.0,11601.0,708029.0,166380.0,181479.0,593843.0
15,98028.0,81355.0,4741.0,11209.0,705836.0,170027.0,206475.0,663933.0
16,107283.0,101235.0,4981.0,12328.0,710856.0,175108.0,203799.0,652489.0
17,255380.0,253328.0,2421.0,7997.0,701125.0,66030.0,65981.0,324200.0
18,142506.0,114741.0,5044.0,12592.0,703976.0,150763.0,179470.0,641144.0
