,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,151994.0,124834.0,4251.0,10810.0,717043.0,139751.0,185835.0,660782.0
2,130166.0,129656.0,5811.0,15843.0,702045.0,174134.0,188748.0,578410.0
3,253939.0,253476.0,2962.0,9654.0,693270.0,94345.0,94692.0,370413.0
4,294793.0,306207.0,3044.0,8370.0,713358.0,43392.0,43469.0,279872.0
5,162686.0,184550.0,3862.0,14205.0,692342.0,170842.0,158583.0,575698.0
6,105809.0,96358.0,5041.0,10965.0,699436.0,162125.0,190806.0,643707.0
7,95222.0,75571.0,4976.0,10654.0,691755.0,169163.0,206261.0,663313.0
8,95464.0,80795.0,4753.0,11110.0,697015.0,198403.0,226959.0,648131.0
9,180887.0,182097.0,3711.0,11524.0,695911.0,143173.0,155469.0,559487.0
10,165502.0,159639.0,4274.0,12175.0,711764.0,159688.0,173687.0,629078.0
11,253404.0,253818.0,2430.0,8271.0,706308.0,75590.0,72758.0,322011.0
12,185207.0,183235.0,4043.0,12244.0,716540.0,165076.0,175648.0,589625.0
13,144641.0,119154.0,4751.0,12755.0,693076.0,152798.0,179029.0,627876.0
14,165793.0,177570.0,4108.0,14459.0,704994.0,167489.0,170584.0,567688.0
15,169631.0,176064.0,4757.0,14886.0,714677.0,180400.0,187902.0,627959.0
16,145588.0,134186.0,4598.0,13748.0,718121.0,164376.0,184611.0,593604.0
17,145405.0,137289.0,3893.0,11294.0,707183.0,134023.0,164317.0,558125.0
18,138298.0,139999.0,4682.0,15116.0,710091.0,182163.0,196140.0,582327.0
