,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,100254.0,83547.0,4825.0,10896.0,701950.0,180309.0,212945.0,670132.0
2,187732.0,195583.0,4782.0,14490.0,695997.0,160677.0,161512.0,569477.0
3,269025.0,272492.0,2749.0,9982.0,693230.0,90426.0,84035.0,348646.0
4,245044.0,250492.0,3136.0,10475.0,693051.0,108749.0,106302.0,421348.0
5,140371.0,140507.0,4882.0,15078.0,705892.0,179739.0,195296.0,576729.0
6,185344.0,183680.0,3433.0,10322.0,717240.0,126798.0,141337.0,531122.0
7,162728.0,171440.0,4526.0,15621.0,717884.0,184049.0,188606.0,623029.0
8,110846.0,100852.0,5123.0,12075.0,716549.0,170546.0,200843.0,662932.0
9,156469.0,152392.0,4005.0,12085.0,718409.0,135879.0,159216.0,548254.0
10,174306.0,170023.0,4209.0,11716.0,706380.0,162825.0,176642.0,593567.0
11,167878.0,187332.0,3840.0,14299.0,693485.0,170327.0,157413.0,562473.0
12,127555.0,128067.0,5653.0,15658.0,693474.0,173876.0,187337.0,570632.0
13,126720.0,109312.0,4572.0,12052.0,715098.0,151320.0,181392.0,588761.0
14,95692.0,80892.0,4527.0,10879.0,706078.0,195832.0,227186.0,662301.0
15,158967.0,136099.0,3881.0,9967.0,703639.0,127110.0,169026.0,613751.0
16,154305.0,148193.0,4096.0,12530.0,709777.0,173347.0,189399.0,652012.0
17,280248.0,289393.0,2802.0,7427.0,704246.0,36208.0,40175.0,252125.0
18,140945.0,114202.0,4906.0,12531.0,692550.0,148914.0,176836.0,630815.0
