,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,139742.0,126676.0,4057.0,11354.0,718628.0,172689.0,200705.0,660880.0
2,134445.0,134189.0,4834.0,15112.0,690949.0,178647.0,194252.0,570913.0
3,191123.0,198435.0,4089.0,13489.0,718697.0,166902.0,173839.0,605419.0
4,249409.0,249314.0,2966.0,9895.0,691186.0,97568.0,97930.0,381330.0
5,176303.0,170886.0,3893.0,11855.0,708744.0,168988.0,182380.0,593864.0
6,175367.0,193734.0,4254.0,15288.0,703157.0,174858.0,171238.0,580987.0
7,251413.0,247945.0,2327.0,7498.0,702271.0,65213.0,67139.0,321207.0
8,161044.0,139408.0,3867.0,9952.0,708155.0,126158.0,167742.0,610651.0
9,124008.0,106944.0,4413.0,11283.0,705617.0,149162.0,177801.0,575046.0
10,109227.0,94411.0,5200.0,12633.0,717219.0,163230.0,195642.0,664087.0
11,290119.0,301158.0,2847.0,7778.0,713129.0,40705.0,41787.0,265724.0
12,158237.0,169418.0,4217.0,14700.0,706244.0,178870.0,176693.0,598549.0
13,127540.0,128004.0,5577.0,15560.0,693089.0,170377.0,182475.0,570651.0
14,101772.0,85262.0,4881.0,10868.0,713151.0,198359.0,228573.0,682771.0
15,96149.0,87679.0,4401.0,10720.0,693481.0,188769.0,218513.0,646400.0
16,201917.0,216970.0,5123.0,15518.0,692013.0,153056.0,142898.0,566557.0
17,152962.0,147768.0,3911.0,11815.0,701161.0,133108.0,156299.0,538796.0
18,143652.0,116297.0,5090.0,12765.0,708038.0,150272.0,179592.0,644274.0
