,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,108053.0,96959.0,5050.0,11205.0,704246.0,163228.0,192856.0,653098.0
2,179370.0,176395.0,4012.0,12028.0,714479.0,168098.0,180527.0,591919.0
3,259460.0,256187.0,2867.0,9380.0,699622.0,89654.0,92063.0,359868.0
4,294040.0,300611.0,2687.0,7500.0,706172.0,34223.0,36696.0,236823.0
5,168517.0,187245.0,4034.0,14624.0,709402.0,178398.0,167762.0,588917.0
6,129620.0,129277.0,5786.0,15720.0,699328.0,173474.0,187738.0,576072.0
7,138193.0,127964.0,4469.0,13240.0,692166.0,156421.0,175609.0,568937.0
8,96563.0,81531.0,4718.0,11241.0,702631.0,199899.0,229576.0,655960.0
9,180270.0,179955.0,3719.0,11472.0,694036.0,140729.0,154174.0,558029.0
10,187594.0,198000.0,5111.0,15092.0,705059.0,161795.0,162678.0,587261.0
11,247623.0,258318.0,2783.0,9281.0,705966.0,87030.0,78742.0,375941.0
12,145445.0,118658.0,4929.0,12677.0,700804.0,149422.0,176721.0,635253.0
13,96349.0,78514.0,4819.0,10950.0,693766.0,174235.0,209546.0,661843.0
14,147043.0,139274.0,3997.0,11644.0,715674.0,139222.0,169808.0,571510.0
15,152382.0,143728.0,4043.0,12181.0,718286.0,174986.0,193676.0,662663.0
16,150837.0,124156.0,4245.0,10571.0,714823.0,139220.0,184798.0,655924.0
17,164772.0,177727.0,3996.0,14161.0,698378.0,164734.0,166388.0,555761.0
18,138298.0,139999.0,4682.0,15116.0,710091.0,182163.0,196140.0,582327.0
