,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,187803.0,197208.0,4104.0,13637.0,700333.0,166422.0,171351.0,591473.0
2,247697.0,242152.0,2217.0,6950.0,702245.0,62623.0,67139.0,314374.0
3,189353.0,207561.0,3993.0,14362.0,696273.0,157145.0,149827.0,554523.0
4,234530.0,239157.0,3142.0,10667.0,696090.0,120018.0,117565.0,437268.0
5,218461.0,219072.0,4736.0,13116.0,711024.0,134719.0,138391.0,546415.0
6,294206.0,301433.0,2802.0,7544.0,709913.0,33172.0,36389.0,234268.0
7,162141.0,171070.0,4257.0,15110.0,717227.0,178831.0,177228.0,608548.0
8,127592.0,114793.0,4881.0,13111.0,718424.0,162132.0,186350.0,602481.0
9,158317.0,155449.0,3884.0,12026.0,715626.0,132084.0,153926.0,537074.0
10,151859.0,129589.0,3819.0,9298.0,693469.0,124388.0,168319.0,602761.0
11,135520.0,135385.0,4529.0,14419.0,708726.0,178390.0,195168.0,582772.0
12,102254.0,82178.0,5042.0,10863.0,691857.0,176972.0,209327.0,662086.0
13,90173.0,79153.0,4387.0,10614.0,690806.0,191028.0,221571.0,640954.0
14,174702.0,184704.0,4554.0,15144.0,702685.0,182205.0,180521.0,613178.0
15,124034.0,112011.0,3729.0,10599.0,712582.0,182746.0,212505.0,670615.0
16,146925.0,120105.0,5001.0,13051.0,713353.0,155418.0,183117.0,648584.0
17,129709.0,126687.0,5843.0,15593.0,700942.0,173693.0,190798.0,579019.0
18,109153.0,96791.0,5027.0,11979.0,703354.0,164945.0,196006.0,651713.0
