,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,197081.0,205899.0,5155.0,14817.0,704295.0,152319.0,151960.0,573278.0
2,94591.0,82691.0,4579.0,11413.0,695979.0,194299.0,225129.0,646901.0
3,280041.0,287044.0,2823.0,9671.0,716156.0,88289.0,78409.0,370602.0
4,180966.0,181504.0,3669.0,11494.0,694310.0,138580.0,150619.0,550947.0
5,159088.0,134479.0,4056.0,10197.0,716028.0,131278.0,176810.0,632147.0
6,274277.0,280856.0,2642.0,7276.0,716268.0,37822.0,42531.0,253628.0
7,130025.0,129921.0,5834.0,15910.0,700375.0,175334.0,189376.0,578061.0
8,165271.0,171739.0,4113.0,13746.0,700585.0,158350.0,170336.0,574535.0
9,127688.0,115197.0,4014.0,10683.0,691456.0,137551.0,169240.0,569487.0
10,99436.0,78448.0,5135.0,10733.0,708437.0,178985.0,213354.0,678106.0
11,152831.0,151169.0,4503.0,14601.0,717295.0,164709.0,176785.0,575872.0
12,173256.0,170995.0,3934.0,12179.0,716217.0,174595.0,187875.0,603085.0
13,105207.0,95310.0,5006.0,11156.0,695941.0,168727.0,196167.0,645890.0
14,148168.0,122708.0,4937.0,13435.0,718261.0,158345.0,185530.0,652449.0
15,159961.0,176144.0,3941.0,14355.0,693821.0,175343.0,165306.0,584692.0
16,146541.0,138380.0,3862.0,11819.0,697301.0,171104.0,189200.0,645610.0
17,253688.0,255477.0,3018.0,9689.0,698050.0,91924.0,92329.0,366657.0
18,136313.0,136537.0,4726.0,14909.0,704154.0,179377.0,194542.0,576159.0
