,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,192779.0,204019.0,4148.0,13811.0,699983.0,168181.0,170489.0,595322.0
2,328140.0,328503.0,2634.0,7732.0,703301.0,34150.0,33837.0,227259.0
3,185390.0,206188.0,4111.0,14617.0,701689.0,159866.0,152775.0,570255.0
4,232033.0,236394.0,3122.0,10563.0,694575.0,119376.0,116988.0,433184.0
5,175275.0,184427.0,4529.0,15242.0,700468.0,183348.0,180688.0,609894.0
6,216395.0,214143.0,2278.0,6601.0,712330.0,59470.0,69976.0,312102.0
7,162634.0,171963.0,4293.0,15201.0,718728.0,179290.0,178184.0,610333.0
8,109461.0,96581.0,5254.0,11921.0,718286.0,168934.0,200927.0,667401.0
9,154343.0,130871.0,3961.0,9667.0,709341.0,128924.0,174225.0,620647.0
10,154192.0,151538.0,3671.0,11402.0,691229.0,125426.0,145270.0,511187.0
11,142801.0,143359.0,4748.0,14587.0,701089.0,170232.0,182365.0,551712.0
12,105186.0,84230.0,5190.0,11200.0,712963.0,183004.0,216716.0,683147.0
13,92002.0,80809.0,4463.0,10841.0,704426.0,195475.0,226316.0,654279.0
14,218281.0,220596.0,4797.0,13098.0,716329.0,139612.0,144073.0,554581.0
15,121349.0,108670.0,3601.0,10282.0,692494.0,171752.0,201169.0,649206.0
16,144456.0,118491.0,4869.0,12724.0,695627.0,149897.0,176470.0,630725.0
17,127228.0,111689.0,4374.0,12324.0,700701.0,154358.0,183655.0,587532.0
18,122484.0,122027.0,5904.0,16270.0,711370.0,185636.0,201375.0,609340.0
