,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,192019.0,202090.0,5082.0,15126.0,714265.0,162992.0,163662.0,587014.0
2,147479.0,139580.0,3977.0,11960.0,700878.0,171902.0,189640.0,649014.0
3,168278.0,184427.0,4173.0,14878.0,691417.0,171142.0,171379.0,582069.0
4,259981.0,269892.0,2588.0,7193.0,716872.0,41131.0,46304.0,266844.0
5,108805.0,97354.0,4970.0,10765.0,704455.0,162359.0,192864.0,648192.0
6,253703.0,257172.0,3157.0,10035.0,702190.0,94716.0,93408.0,376526.0
7,183400.0,184215.0,3753.0,11502.0,714221.0,145786.0,158758.0,571854.0
8,149044.0,142790.0,4196.0,13003.0,706485.0,148532.0,163466.0,535460.0
9,144738.0,132201.0,3864.0,10628.0,710523.0,132017.0,167844.0,574896.0
10,96962.0,84322.0,4630.0,11509.0,694944.0,193738.0,225027.0,645935.0
11,161323.0,173348.0,4102.0,14607.0,703564.0,175143.0,170429.0,591595.0
12,178778.0,175620.0,4072.0,12156.0,717108.0,168917.0,181518.0,600004.0
13,139706.0,113743.0,4387.0,10968.0,704170.0,144806.0,188632.0,652937.0
14,145933.0,119220.0,4919.0,12795.0,706401.0,151539.0,179382.0,641369.0
15,134077.0,134142.0,4566.0,14467.0,692326.0,176288.0,190935.0,566504.0
16,99794.0,80248.0,5007.0,10997.0,712572.0,181737.0,214824.0,680008.0
17,291776.0,295106.0,2703.0,9576.0,692747.0,79563.0,69577.0,331131.0
18,128633.0,129028.0,5801.0,15918.0,699791.0,174623.0,187849.0,576754.0
