,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,192019.0,202090.0,5082.0,15126.0,714265.0,162992.0,163662.0,587014.0
2,96690.0,84046.0,4613.0,11496.0,692723.0,192573.0,223468.0,643332.0
3,260518.0,270107.0,2610.0,7233.0,717131.0,41174.0,46342.0,267691.0
4,168192.0,184417.0,4243.0,15085.0,699120.0,172715.0,174909.0,589532.0
5,142290.0,115733.0,4387.0,10910.0,702502.0,140825.0,184412.0,647432.0
6,253431.0,256897.0,3128.0,9974.0,704486.0,94802.0,93088.0,377800.0
7,183400.0,184215.0,3753.0,11502.0,714221.0,145786.0,158758.0,571854.0
8,163521.0,175563.0,4141.0,14727.0,709255.0,177073.0,171247.0,596468.0
9,144738.0,132201.0,3864.0,10628.0,710523.0,132017.0,167844.0,574896.0
10,147414.0,139462.0,3968.0,11936.0,700264.0,171560.0,189293.0,648374.0
11,146751.0,140856.0,4111.0,12746.0,692342.0,145211.0,159723.0,522545.0
12,178778.0,175620.0,4072.0,12156.0,717108.0,168917.0,181518.0,600004.0
13,99781.0,79883.0,4987.0,10978.0,710964.0,182921.0,216386.0,680904.0
14,145933.0,119220.0,4919.0,12795.0,706401.0,151539.0,179382.0,641369.0
15,134077.0,134142.0,4566.0,14467.0,692326.0,176288.0,190935.0,566504.0
16,106234.0,95729.0,4990.0,10842.0,707731.0,165156.0,195522.0,652801.0
17,291692.0,294895.0,2686.0,9527.0,690941.0,79252.0,69254.0,329589.0
18,128970.0,129422.0,5827.0,15955.0,702626.0,176130.0,189755.0,579997.0
