,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,127307.0,119530.0,5232.0,14891.0,715217.0,183032.0,203641.0,621250.0
2,157662.0,136239.0,3800.0,9856.0,694833.0,124739.0,164975.0,599537.0
3,163879.0,171343.0,4193.0,14505.0,698505.0,160342.0,165537.0,551812.0
4,277416.0,274709.0,2272.0,8021.0,710406.0,65083.0,61486.0,292143.0
5,135596.0,129410.0,3743.0,11663.0,695727.0,179497.0,199985.0,637840.0
6,282039.0,291062.0,2758.0,7373.0,696548.0,34223.0,37381.0,236043.0
7,152832.0,148181.0,3881.0,11827.0,702843.0,133192.0,156527.0,539160.0
8,241615.0,250456.0,3387.0,11222.0,705224.0,116803.0,113307.0,459063.0
9,179953.0,181458.0,3765.0,11494.0,694683.0,147378.0,160051.0,566003.0
10,135266.0,132204.0,4580.0,13712.0,697021.0,167046.0,187376.0,571636.0
11,170487.0,186080.0,4176.0,14851.0,705012.0,172671.0,164798.0,585166.0
12,130386.0,128953.0,5237.0,14834.0,715732.0,177473.0,190890.0,598219.0
13,166042.0,159189.0,3795.0,11025.0,696784.0,164142.0,181510.0,589292.0
14,210905.0,223148.0,5291.0,15693.0,706446.0,149289.0,142083.0,577329.0
15,107098.0,99064.0,5061.0,11617.0,707313.0,189336.0,214970.0,647840.0
16,100046.0,81615.0,4887.0,11189.0,709907.0,186078.0,218374.0,680806.0
17,97855.0,81011.0,4802.0,11248.0,718274.0,172755.0,210519.0,677012.0
18,148045.0,120846.0,5087.0,13062.0,714454.0,153852.0,182088.0,647955.0
